"rules","support","confidence","lift","count"
"{butter,pork,whipped/sour cream} => {whole milk}",0.00142348754448399,0.875,3.42444289693593,14
"{brown bread,pip fruit,root vegetables} => {whole milk}",0.00142348754448399,0.875,3.42444289693593,14
"{frozen vegetables,margarine,rolls/buns} => {whole milk}",0.00132180986273513,0.866666666666667,3.39182915506035,13
"{butter,onions,other vegetables,root vegetables} => {whole milk}",0.00132180986273513,0.866666666666667,3.39182915506035,13
"{butter,other vegetables,pip fruit,whipped/sour cream} => {whole milk}",0.00132180986273513,0.866666666666667,3.39182915506035,13
"{fruit/vegetable juice,other vegetables,pip fruit,root vegetables} => {whole milk}",0.00132180986273513,0.866666666666667,3.39182915506035,13
"{bottled water,citrus fruit,other vegetables,tropical fruit} => {whole milk}",0.00132180986273513,0.866666666666667,3.39182915506035,13
"{other vegetables,pip fruit,root vegetables,tropical fruit,yogurt} => {whole milk}",0.00132180986273513,0.866666666666667,3.39182915506035,13
"{mustard,oil} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{chocolate,pickled vegetables} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{frozen fish,root vegetables,yogurt} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{frozen fish,other vegetables,yogurt} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{curd,herbs,root vegetables} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{flour,other vegetables,sugar} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{butter,onions,tropical fruit} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{bottled water,butter,hygiene articles} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{citrus fruit,hygiene articles,root vegetables} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{hygiene articles,root vegetables,yogurt} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{long life bakery product,napkins,other vegetables} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{cream cheese,domestic eggs,whipped/sour cream} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{chicken,domestic eggs,sausage} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{butter,domestic eggs,pip fruit} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{bottled water,butter,whipped/sour cream} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{long life bakery product,other vegetables,whipped/sour cream,yogurt} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{frozen vegetables,fruit/vegetable juice,other vegetables,root vegetables} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{curd,domestic eggs,other vegetables,root vegetables} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{citrus fruit,curd,other vegetables,yogurt} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{brown bread,citrus fruit,other vegetables,root vegetables} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{citrus fruit,domestic eggs,other vegetables,whipped/sour cream} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{domestic eggs,other vegetables,pip fruit,root vegetables} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{pip fruit,root vegetables,soda,yogurt} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"{butter,onions,root vegetables} => {whole milk}",0.00172852058973055,0.85,3.32660167130919,17
"{other vegetables,pip fruit,root vegetables,whipped/sour cream} => {whole milk}",0.00172852058973055,0.85,3.32660167130919,17
"{domestic eggs,rice} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{baking powder,tropical fruit,yogurt} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{curd,frozen meals,yogurt} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{frozen meals,root vegetables,tropical fruit} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{butter milk,sausage,yogurt} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{curd,onions,yogurt} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{butter,domestic eggs,onions} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{pip fruit,salty snack,yogurt} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{citrus fruit,sugar,whipped/sour cream} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{butter,cream cheese,whipped/sour cream} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{cream cheese,domestic eggs,pip fruit} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{citrus fruit,frozen vegetables,napkins} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{bottled water,butter,napkins} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{butter,napkins,yogurt} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{bottled beer,pork,rolls/buns} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{butter,other vegetables,pork} => {whole milk}",0.00223690899847483,0.846153846153846,3.31154917505892,22
"{cream cheese,curd,whipped/sour cream,yogurt} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{citrus fruit,cream cheese,domestic eggs,other vegetables} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{citrus fruit,cream cheese,other vegetables,whipped/sour cream} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{brown bread,pip fruit,tropical fruit,yogurt} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{brown bread,other vegetables,soda,yogurt} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{margarine,rolls/buns,root vegetables,yogurt} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{margarine,other vegetables,rolls/buns,root vegetables} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{butter,root vegetables,whipped/sour cream,yogurt} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{beef,other vegetables,rolls/buns,root vegetables,tropical fruit} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{butter,other vegetables,root vegetables,tropical fruit,yogurt} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"{rolls/buns,root vegetables,waffles} => {whole milk}",0.0016268429079817,0.842105263157895,3.29570444216391,16
"{citrus fruit,frozen vegetables,fruit/vegetable juice} => {whole milk}",0.0016268429079817,0.842105263157895,3.29570444216391,16
"{butter,domestic eggs,whipped/sour cream} => {whole milk}",0.0016268429079817,0.842105263157895,3.29570444216391,16
"{butter,jam} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{butter,rice} => {whole milk}",0.00152516522623284,0.833333333333333,3.26137418755803,15
"{other vegetables,rice,tropical fruit} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{domestic eggs,herbs,other vegetables} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{fruit/vegetable juice,herbs,other vegetables} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{herbs,tropical fruit,yogurt} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{herbs,rolls/buns,root vegetables} => {whole milk}",0.00152516522623284,0.833333333333333,3.26137418755803,15
"{detergent,other vegetables,whipped/sour cream} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{domestic eggs,root vegetables,soft cheese} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{frankfurter,sliced cheese,yogurt} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{oil,root vegetables,shopping bags} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{bottled water,butter,onions} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{berries,butter,whipped/sour cream} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{hamburger meat,root vegetables,whipped/sour cream} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{hygiene articles,margarine,rolls/buns} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{butter,citrus fruit,hygiene articles} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{hygiene articles,tropical fruit,whipped/sour cream} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{long life bakery product,other vegetables,salty snack} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{butter,sugar,whipped/sour cream} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{long life bakery product,sausage,whipped/sour cream} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{cream cheese,pork,yogurt} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{cream cheese,frankfurter,yogurt} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{chocolate,domestic eggs,sausage} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{bottled beer,coffee,yogurt} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{beef,butter,curd} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{brown bread,domestic eggs,root vegetables} => {whole milk}",0.00152516522623284,0.833333333333333,3.26137418755803,15
"{bottled water,margarine,whipped/sour cream} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{herbs,other vegetables,rolls/buns,root vegetables} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{butter milk,other vegetables,root vegetables,yogurt} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{root vegetables,sliced cheese,tropical fruit,yogurt} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{pip fruit,root vegetables,white bread,yogurt} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{citrus fruit,frozen vegetables,fruit/vegetable juice,other vegetables} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{bottled water,frozen vegetables,other vegetables,root vegetables} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{curd,other vegetables,pip fruit,whipped/sour cream} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{frankfurter,other vegetables,pip fruit,root vegetables} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{domestic eggs,root vegetables,tropical fruit,yogurt} => {whole milk}",0.00152516522623284,0.833333333333333,3.26137418755803,15
"{fruit/vegetable juice,other vegetables,root vegetables,yogurt} => {whole milk}",0.00203355363497712,0.833333333333333,3.26137418755803,20
"{citrus fruit,other vegetables,root vegetables,whipped/sour cream,yogurt} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"{hard cheese,tropical fruit,yogurt} => {whole milk}",0.00142348754448399,0.823529411764706,3.22300507946911,14
"{butter,hygiene articles,root vegetables} => {whole milk}",0.00142348754448399,0.823529411764706,3.22300507946911,14
"{curd,domestic eggs,other vegetables} => {whole milk}",0.00284697508896797,0.823529411764706,3.22300507946911,28
"{butter,napkins,whipped/sour cream} => {whole milk}",0.00142348754448399,0.823529411764706,3.22300507946911,14
"{butter,pork,yogurt} => {whole milk}",0.00142348754448399,0.823529411764706,3.22300507946911,14
"{domestic eggs,pip fruit,sausage} => {whole milk}",0.00142348754448399,0.823529411764706,3.22300507946911,14
"{beef,rolls/buns,root vegetables,tropical fruit} => {whole milk}",0.00142348754448399,0.823529411764706,3.22300507946911,14
"{frankfurter,other vegetables,tropical fruit,yogurt} => {whole milk}",0.00142348754448399,0.823529411764706,3.22300507946911,14
"{citrus fruit,other vegetables,root vegetables,tropical fruit,yogurt} => {whole milk}",0.00142348754448399,0.823529411764706,3.22300507946911,14
"{herbs,tropical fruit} => {whole milk}",0.00233858668022369,0.821428571428571,3.21478312773577,23
"{citrus fruit,other vegetables,root vegetables,yogurt} => {whole milk}",0.00233858668022369,0.821428571428571,3.21478312773577,23
"{other vegetables,rice,root vegetables} => {whole milk}",0.00183019827147941,0.818181818181818,3.20207647505698,18
"{curd,pip fruit,whipped/sour cream} => {whole milk}",0.00183019827147941,0.818181818181818,3.20207647505698,18
"{rolls/buns,root vegetables,tropical fruit,yogurt} => {whole milk}",0.00223690899847483,0.814814814814815,3.1888992056123,22
"{house keeping products,napkins} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{other vegetables,specialty cheese,yogurt} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{citrus fruit,herbs,root vegetables} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{herbs,other vegetables,tropical fruit} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{butter,hard cheese,yogurt} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{butter milk,dessert,yogurt} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{butter,onions,yogurt} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{hygiene articles,pip fruit,sausage} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{bottled water,other vegetables,sugar} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{cream cheese,domestic eggs,yogurt} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{root vegetables,whipped/sour cream,white bread} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{frozen vegetables,napkins,other vegetables} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{beef,tropical fruit,whipped/sour cream} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{curd,margarine,rolls/buns} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{domestic eggs,napkins,tropical fruit} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{bottled water,butter,pip fruit} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{domestic eggs,pastry,tropical fruit} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{frozen vegetables,other vegetables,root vegetables,whipped/sour cream} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{other vegetables,pip fruit,root vegetables,soda} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"{cereals,yogurt} => {whole milk}",0.00172852058973055,0.80952380952381,3.16819206791352,17
"{bottled beer,hamburger meat} => {whole milk}",0.00172852058973055,0.80952380952381,3.16819206791352,17
"{rolls/buns,waffles,whipped/sour cream} => {whole milk}",0.00172852058973055,0.80952380952381,3.16819206791352,17
"{long life bakery product,whipped/sour cream,yogurt} => {whole milk}",0.00172852058973055,0.80952380952381,3.16819206791352,17
"{butter,pip fruit,root vegetables} => {whole milk}",0.00172852058973055,0.80952380952381,3.16819206791352,17
"{curd,hamburger meat} => {whole milk}",0.0025419420437214,0.806451612903226,3.15616856860455,25
"{herbs,rolls/buns} => {whole milk}",0.00244026436197255,0.8,3.13091922005571,24
"{butter,soft cheese,yogurt} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"{frankfurter,frozen meals,other vegetables} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"{frozen meals,tropical fruit,yogurt} => {whole milk}",0.0016268429079817,0.8,3.13091922005571,16
"{curd,hamburger meat,other vegetables} => {whole milk}",0.0016268429079817,0.8,3.13091922005571,16
"{butter,hamburger meat,whipped/sour cream} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"{hygiene articles,napkins,tropical fruit} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"{butter,chicken,whipped/sour cream} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"{chocolate,napkins,root vegetables} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"{butter,curd,pip fruit} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"{bottled beer,napkins,rolls/buns} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"{domestic eggs,margarine,whipped/sour cream} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"{butter,citrus fruit,tropical fruit} => {whole milk}",0.0016268429079817,0.8,3.13091922005571,16
"{pip fruit,sausage,whipped/sour cream} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"{chicken,domestic eggs,other vegetables,root vegetables} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"{butter,curd,tropical fruit,yogurt} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"{butter,tropical fruit,whipped/sour cream,yogurt} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"{butter,other vegetables,rolls/buns,whipped/sour cream} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"{citrus fruit,other vegetables,sausage,whipped/sour cream} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"{citrus fruit,tropical fruit,whipped/sour cream,yogurt} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
